"","county","agegp","edugp","ideal","intend","npop"
"16644",510725,"15-24","hs and above",1.65876626858154,1.2792585088531,2149.36332486798
"16645",510725,"25-34","primary and below",1.90634127846276,1.83643222227746,8667.13744104487
"16646",510725,"25-34","secondary",1.83408517070176,1.59309711781003,5056.78455677833
"16647",510725,"25-34","hs and above",1.75490101695299,1.45420258843081,1633.07800217681
"16648",510725,"35-49","primary and below",1.9641485037787,1.67706316069787,25088.8147297134
"16649",510725,"35-49","secondary",1.84079899979955,1.45349091496385,14637.9045833837
"16650",510725,"35-49","hs and above",1.79330929892815,1.24075031489609,4727.28068690289
"16651",510726,"15-24","primary and below",1.91027398188916,1.94077264375503,9065.14106130645
"16652",510726,"15-24","secondary",1.81393355194531,1.75603537350796,4162.60303499341
"16653",510726,"15-24","hs and above",1.74145001872652,1.56589869386856,1711.25590370014
"16654",510726,"25-34","primary and below",2.01398866681055,2.09940467986328,5685.81375891568
"16655",510726,"25-34","secondary",1.90310799477526,1.87449824508871,2610.85684703717
"16656",510726,"25-34","hs and above",1.86141951312055,1.72547757793122,1073.32939404715
"16657",510726,"35-49","primary and below",1.9973258230116,1.90642133241099,17568.3756614863
"16658",510726,"35-49","secondary",1.93422501972992,1.67348117979724,8067.18542533833
"16659",510726,"35-49","hs and above",1.88789156289425,1.59246084763784,3316.43891317534
"16660",510727,"15-24","primary and below",1.88623288938695,1.84988404414916,7984.07713323901
"16661",510727,"15-24","secondary",1.76287923585704,1.60032332006464,3968.75754988535
"16662",510727,"15-24","hs and above",1.75430329975454,1.54131334924717,1489.16531687564
"16663",510727,"25-34","primary and below",1.96857928499285,1.99509187718578,5560.70005366639
"16664",510727,"25-34","secondary",1.86894944309245,1.81629287429068,2764.13541006001
"16665",510727,"25-34","hs and above",1.83049728112821,1.65194683735081,1037.1645362736
"16666",510727,"35-49","primary and below",2.03405051594061,1.8873007368479,14797.4493096551
"16667",510727,"35-49","secondary",1.89676694664477,1.63294917117314,7355.57631604625
"16668",510727,"35-49","hs and above",1.8406712319803,1.45525443200016,2759.97437429868
"16669",510811,"15-24","primary and below",1.85462231061361,1.87994891712686,6655.92449236254
"16670",510811,"15-24","secondary",1.76700469114413,1.64036801760822,2939.07826713391
"16671",510811,"15-24","hs and above",1.69417264202437,1.45836791012342,1315.99724050355
"16672",510811,"25-34","primary and below",1.94004805971038,2.07141521587834,4295.75843416892
"16673",510811,"25-34","secondary",1.84101482416979,1.78066676870181,1896.89204996398
"16674",510811,"25-34","hs and above",1.79051783330248,1.67323964229149,849.349515867105
"16675",510811,"35-49","primary and below",1.97558439756243,1.90554624314932,14569.7095202628
"16676",510811,"35-49","secondary",1.8886909796862,1.6606754871742,6433.59410981819
"16677",510811,"35-49","hs and above",1.83918375342024,1.49846385066736,2880.69636991905
"16678",510821,"15-24","primary and below",1.94798369638054,1.68538934061098,15223.3274366433
"16679",510821,"15-24","secondary",1.82681504186732,1.5408337189573,8138.95488114894
"16680",510821,"15-24","hs and above",1.80812611897203,1.34455696955235,3240.71768220772
"16681",510821,"25-34","primary and below",2.05250664131749,1.84068138547259,10698.0455748618
"16682",510821,"25-34","secondary",1.95646880968212,1.63942999205108,5719.57153340147
"16683",510821,"25-34","hs and above",1.88538136805292,1.48651694025543,2277.38289173677
"16684",510821,"35-49","primary and below",2.06771777590394,1.70851229852189,32048.9296852478
"16685",510821,"35-49","secondary",2.02363122441401,1.48679940818095,17134.5452420264
"16686",510821,"35-49","hs and above",1.89346294034957,1.32035250145956,6822.52507272584
"16687",510822,"15-24","primary and below",1.92568419071332,2.06653027780189,9568.55101926523
"16688",510822,"15-24","secondary",1.82283855978743,1.80755122784375,5053.20620519713
"16689",510822,"15-24","hs and above",1.78788457915868,1.67886804908061,2139.24277553763
"16690",510822,"25-34","primary and below",2.02529174728814,2.19610436047008,7114.32986111111
"16691",510822,"25-34","secondary",1.9157272345009,1.94197266702272,3757.11805555556
"16692",510822,"25-34","hs and above",1.85976814919076,1.78408140944964,1590.55208333333
"16693",510822,"35-49","primary and below",2.07633494944617,2.06726444894643,18851.661103644
"16694",510822,"35-49","secondary",1.96691048936023,1.78783644501895,9955.66942951016
"16695",510822,"35-49","hs and above",1.89362167730941,1.60835208346142,4214.66946684588
"16696",510823,"15-24","primary and below",1.95086765560484,1.85208856859012,18638.2993803713
"16697",510823,"15-24","secondary",1.82287623374132,1.64270415023036,10062.8432572008
"16698",510823,"15-24","hs and above",1.80925329985279,1.48308102694783,4004.85736242793
"16699",510823,"25-34","primary and below",2.01258542894575,1.98907944017598,12089.8771281898
"16700",510823,"25-34","secondary",1.95503281519462,1.8227434773353,6527.34115151701
"16701",510823,"25-34","hs and above",1.90392182241675,1.60970837043116,2597.78172029317
"16702",510823,"35-49","primary and below",2.06970212050943,1.87836147695686,33467.5608759996
"16703",510823,"35-49","secondary",1.98349997353376,1.69135370166597,18069.1817650856
"16704",510823,"35-49","hs and above",1.92668493536095,1.48759048746846,7191.25735891479
"16705",510824,"15-24","primary and below",1.97001557851719,1.75671430769855,24075.1044167126
"16706",510824,"15-24","secondary",1.79993417187436,1.52350436859614,9764.43623325182
"16707",510824,"15-24","hs and above",1.82164343583267,1.35574238027776,4979.45935003561
"16708",510824,"25-34","primary and below",2.04656760796702,1.84837108227662,14487.60759356
"16709",510824,"25-34","secondary",1.9308411542488,1.70400849921802,5875.91721602212
"16710",510824,"25-34","hs and above",1.87183504252987,1.5098615237151,2996.47519041788
"16711",510824,"35-49","primary and below",2.09414357630698,1.71246796776389,46509.8097715687
"16712",510824,"35-49","secondary",1.99035583076194,1.52026319527184,18863.5556413162
"16713",510824,"35-49","hs and above",1.90967098848136,1.34319647968007,9619.63458711509
"16714",510903,"15-24","primary and below",1.8467115619468,1.75786561972942,23490.3068371317
"16715",510903,"15-24","secondary",1.77284764548318,1.53493929485983,22253.6809338521
"16716",510903,"15-24","hs and above",1.75220903258575,1.38599137541268,11404.0122290161
"16717",510903,"25-34","primary and below",1.96077849194812,1.93342658073634,18870.1792937468
"16718",510903,"25-34","secondary",1.90129524811192,1.75708762510393,17876.7758156241
"16719",510903,"25-34","hs and above",1.82758820222406,1.56052578149226,9161.0448906291
"16720",510903,"35-49","primary and below",1.99080377893323,1.70651262891664,37461.2601353621
"16721",510903,"35-49","secondary",1.95871457698341,1.51131177709741,35489.1460640527
"16722",510903,"35-49","hs and above",1.86334568481087,1.34852885937548,18186.5938005852
"16723",510904,"15-24","primary and below",1.85188301374371,1.97439182181358,29172.9222966014
"16724",510904,"15-24","secondary",1.78032535388905,1.8116439923899,21808.6120623069
"16725",510904,"15-24","hs and above",1.72767089965491,1.62131138282429,3686.46564109166
"16726",510904,"25-34","primary and below",1.96736664400733,2.15669936271179,18343.2726828012
"16727",510904,"25-34","secondary",1.83690311274617,1.95114813794182,13712.7612319773
"16728",510904,"25-34","hs and above",1.82198286252196,1.79991534854255,2317.96608522142
"16729",510904,"35-49","primary and below",1.98946147716607,1.97582781883073,43537.3900360453
"16730",510904,"35-49","secondary",1.892688170455,1.75708038853499,32546.9639225026
"16731",510904,"35-49","hs and above",1.86329273131053,1.55561036068478,5501.64604145211
"16732",510921,"15-24","primary and below",1.94156406107011,1.95987127450493,23697.5128889381
"16733",510921,"15-24","secondary",1.86615821212874,1.75632152714223,18720.8759052154
"16734",510921,"15-24","hs and above",1.80563582381891,1.54679834177396,3982.61120584653
"16735",510921,"25-34","primary and below",2.04435041820973,2.05716234198467,15087.4318606282
"16736",510921,"25-34","secondary",1.91767741154381,1.86086913430171,11918.9697634075
"16737",510921,"25-34","hs and above",1.86618027301464,1.7185601410395,2535.59837596427
"16738",510921,"35-49","primary and below",2.0869407117497,1.92385523591251,35428.0396781456
"16739",510921,"35-49","secondary",1.997363211166,1.7334068243102,27987.9132248182
"16740",510921,"35-49","hs and above",1.93739239700887,1.59920207895443,5954.04709703613
"16741",510922,"15-24","primary and below",1.95528289729199,1.71607204154396,37121.8206724138
"16742",510922,"15-24","secondary",1.83497845564091,1.50010127271348,30113.0618060345
"16743",510922,"15-24","hs and above",1.8013143191466,1.36252527167946,11111.1175215517
"16744",510922,"25-34","primary and below",2.04693648842057,1.86947553085519,23931.6483103448
"16745",510922,"25-34","secondary",1.95910447078514,1.64685090884051,19413.2505258621
"16746",510922,"25-34","hs and above",1.88806660516424,1.49658066712573,7163.1011637931
"16747",510922,"35-49","primary and below",2.10100678492236,1.70565778931339,62410.0126810345
"16748",510922,"35-49","secondary",2.02907445747443,1.49696357137633,50626.7347650862
"16749",510922,"35-49","hs and above",1.93295985158876,1.33023597090612,18680.2525538793
"16750",510923,"15-24","primary and below",1.93040369719112,1.97044409555519,21407.3065710339
"16751",510923,"15-24","secondary",1.86506868523477,1.79260250389393,19015.1941070436
"16752",510923,"15-24","hs and above",1.75502305882374,1.56215942358417,3898.49932192254
"16753",510923,"25-34","primary and below",2.00844428216321,2.10854168798633,13479.2469591806
"16754",510923,"25-34","secondary",1.95102236157774,1.90118759186911,11973.038107111
"16755",510923,"25-34","hs and above",1.8886201399679,1.75627372936625,2454.71493370845
"16756",510923,"35-49","primary and below",2.08114211852218,1.95960967256231,30738.9814644788
"16757",510923,"35-49","secondary",2.02104260448957,1.79118554486337,27304.121481157
"16758",510923,"35-49","hs and above",1.91688981929069,1.61118659740293,5597.89705436412
"16759",511011,"15-24","primary and below",1.79544129970028,1.84783218712911,29706.5623884864
"16760",511011,"15-24","secondary",1.69433368954406,1.64188813504367,24287.6604478815
"16761",511011,"15-24","hs and above",1.63334931841488,1.45619229284997,9652.77716363206
"16762",511011,"25-34","primary and below",1.88534400057715,2.02068532842901,18961.7547346246
"16763",511011,"25-34","secondary",1.79419823771898,1.76624749519556,15502.8594176573
"16764",511011,"25-34","hs and above",1.73013007532449,1.57456124062976,6161.38584771814
"16765",511011,"35-49","primary and below",1.90070684385877,1.86453601705436,45865.0803058965
"16766",511011,"35-49","secondary",1.82783272699459,1.64450543312566,37498.6335448956
"16767",511011,"35-49","hs and above",1.78335574903621,1.44443998588951,14903.2861492079
"16768",511024,"15-24","primary and below",1.98165134285737,1.84043608326642,20254.576325007
"16769",511024,"15-24","secondary",1.8875603788565,1.64411971660134,17419.1556634189
"16770",511024,"15-24","hs and above",1.82360262164837,1.46772271326827,4766.26801157407
"16771",511024,"25-34","primary and below",2.08916189102788,2.01959441598069,15579.8926515046
"16772",511024,"25-34","secondary",1.99775702190514,1.72314991580484,13398.8769234757
"16773",511024,"25-34","hs and above",1.95369252700257,1.63102641738223,3666.23042501968
